id,value,userid,tag
categorical,1,43624,No
demographics,1,43624,No
numerical,1,43624,No
analysis,1,43624,yes
dataset,1,43624,yes
needed,1,43624,No
reason,1,43624,No
logistic,1,43624,yes
factor,1,43624,No
rif,1,43624,No
might,1,43624,No
regression,1,43624,yes
match,1,43624,No
model,3,81165,yes
help,1,81165,No
recognize,1,81165,No
measure,1,81165,No
apply,1,81165,No
regression,1,81165,yes
calculate,1,81165,No
wavehow,1,81165,No
book,1,81165,No
must,1,81165,No
coefficient,1,81165,yes
linear,1,81165,yes
varima,1,81165,No
transformationhow,1,81165,No
construction,1,81165,No
themwhich,1,81165,No
coefficients,1,81165,No
log,1,81165,No
autoregressive,1,81165,yes
selflearning,1,81165,No
fourier,1,81165,No
mean,1,81165,yes
glm,1,84248,No
deal,1,84248,No
noninteger,1,84248,No
negative,1,84248,No
binomial,1,84248,yes
warning,1,84248,No
effect,2,89821,No
random,1,89821,No
mixed,1,89821,No
time,1,89821,No
variable,1,89821,No
model,1,89821,yes
fixed,1,89821,No
feature,3,98145,No
compare,2,98145,No
random,2,98145,No
multicollinearity,2,98145,yes
forest,2,98145,No
completely,2,98145,No
performance,2,98145,yes
affect,2,98145,No
individually,1,98145,No
nearest,1,98145,No
parameterdoes,1,98145,No
transform,1,98145,yes
probability,1,98145,yes
classificationwhy,1,98145,No
certain,1,98145,No
consistent,1,98145,No
splitting,1,98145,No
one,1,98145,No
set,1,98145,No
penalization,1,98145,No
datais,1,98145,No
article,1,98145,No
types,1,98145,No
constructed,1,98145,No
contradicting,1,98145,No
containing,1,98145,No
k ,1,98145,No
wikipedia,1,98145,No
convergewhat,1,98145,No
features,1,98145,No
weibull,1,6724,yes
survival,1,6724,yes
equivalence,1,6724,yes
setting,1,6724,No
poisson,1,6724,yes
ph,1,6724,No
regression,1,6724,yes
versus,1,70445,No
plot,1,70445,No
gnuplot,1,70445,yes
quartile,1,70445,No
column,1,70445,No
outside,1,70445,No
times,1,70445,No
range,1,70445,yes
outliersingle,1,70445,No
inter,1,70445,No
yet,1,70445,No
repeated,2,76943,No
measuressurvival,1,76943,No
measurements,1,76943,No
handle,1,76943,No
logistic,1,76943,yes
sass,1,76943,No
coxph,1,76943,No
rs,1,76943,No
analysis,1,76943,yes
large,1,76943,No
samples,1,76943,No
workprecisely,1,76943,No
stepwise,1,76943,No
exponent,1,9784,No
degree,1,9784,No
zipf,1,9784,yes
distribution,1,9784,No
page,1,9784,No
calculate,1,9784,No
results,3,92692,No
regression,3,92692,yes
kernel,1,92692,No
categoriesmultiple,1,92692,No
linear,1,92692,yes
rreporting,1,92692,No
multinomial,1,92692,yes
fewer,1,92692,No
different,1,92692,No
simple,1,92692,No
returns,1,92692,No
weights,1,92692,yes
nonparametric,1,92692,yes
logistic,1,92692,yes
regressionplotting,1,92692,No
glm,1,92692,No
random,1,107680,No
explained,1,107680,No
forests,1,107680,No
variable,1,107680,No
variance,1,107680,yes
contribution,1,107680,No
inferring,1,107680,No
na,1,2479,No
difference,1,2479,No
nan,1,2479,No
lm,1,30697,yes
error,1,30697,yes
model,2,35111,yes
distribution,1,35111,No
travel,1,35111,No
negative,1,35111,No
binomial,1,35111,yes
geometric,1,35111,No
mixed,1,35111,No
speed,1,35111,No
correct,1,35111,No
glmmpql,1,35111,No
analysiscorrect,1,35111,No
total,1,59419,No
sums,1,59419,No
confidence,1,59419,yes
interval,1,59419,yes
differences,1,59419,yes
distribution,1,94756,No
choose,1,94756,No
correct,1,94756,No
term,4,4829,No
one,4,4829,No
distribution,4,4829,No
series,3,4829,No
terms,3,4829,No
time,3,4829,No
anova,2,4829,yes
interpret,2,4829,No
package,2,4829,yes
models,2,4829,No
model,2,4829,yes
selection,1,4829,No
random,1,4829,No
results,1,4829,No
modelhow,1,4829,No
rarehow,1,4829,No
polish,1,4829,No
whose,1,4829,No
separatelyis,1,4829,No
lm,1,4829,yes
coefficients,1,4829,No
clusters,1,4829,No
include,1,4829,No
good,1,4829,No
get,1,4829,No
raoblackwellizing,1,4829,No
estimatorhow,1,4829,No
themlagged,1,4829,No
frailty,1,4829,yes
difference,1,4829,No
finance,1,24726,yes
series,1,24726,No
predicting,1,24726,No
high,1,24726,No
hmm,1,24726,No
frequency,1,24726,yes
time,1,24726,No
variables,2,37461,No
ss,2,37461,No
pointwhy,1,37461,No
xn,1,37461,No
random,1,37461,No
kmeans,1,37461,No
rfloor,1,37461,No
vs,1,37461,No
breuschpagan,1,37461,No
studentized,1,37461,No
total,1,37461,No
plothow,1,37461,No
spacesmalln,1,37461,No
given,1,37461,No
terms,1,37461,No
log,1,37461,No
density,1,37461,No
dotsc,1,37461,No
coins,1,37461,No
uhow,1,37461,No
decreases,1,37461,No
condition,1,37461,No
nonstudentized,1,37461,No
constant,1,37461,No
transformation,1,37461,No
sim,1,37461,No
indicesconvergence,1,37461,No
generating,1,37461,No
multiple,1,37461,No
meancentering,1,37461,No
single,2,35131,No
responsehow,1,35131,No
methods,1,35131,No
family,1,35131,No
haar,1,35131,No
testing,1,35131,No
alternatives,1,35131,No
past,1,35131,No
unet,1,35131,No
ols,1,35131,No
regression,1,35131,yes
binary,1,35131,No
longitudinal,1,35131,No
fit,1,35131,No
discrimination,1,35131,No
lagged,1,35131,No
outcomesmethods,1,35131,No
wavelet,1,35131,yes
spatial,1,35131,yes
binomialwhy,1,35131,No
pixel,1,35131,No
match,1,35131,No
adjusting,1,35131,No
cant,1,35131,No
bayesian,1,35131,yes
group,1,35131,No
implementationwhy,1,35131,No
providing,1,35131,No
classifications,1,35131,No
lmer,1,35131,yes
distance,2,91318,yes
groups,1,91318,No
analysisvisualizing,1,91318,No
balls,1,91318,No
occurrence,1,91318,No
probability,1,91318,yes
rsparse,1,91318,No
mahalanobis,1,91318,No
component,1,91318,No
rfind,1,91318,No
matrixmahalanobis,1,91318,No
dimensions,1,91318,yes
another,1,91318,No
surfaceempirical,1,91318,No
populate,1,91318,No
distribution,1,91318,No
principal,1,91318,No
events,1,91318,yes
matrix,1,91318,yes
normal,2,103887,No
correlation,2,103887,yes
correspondence,1,103887,No
methodmultiple,1,103887,No
generationsgeneration,1,103887,No
generation,1,103887,No
distributed,1,103887,No
variate,1,103887,No
boxmuller,1,103887,No
numbers,1,103887,No
test,1,103887,No
analysisrealistic,1,103887,No
data,1,103887,No
scikit,2,109887,No
vs,2,109887,No
learn,2,109887,No
regression,2,109887,yes
system,1,109887,No
account,1,109887,No
statsmodelsmachine,1,109887,No
learning,1,109887,yes
models,1,109887,No
statistical,1,109887,yes
evolution,1,109887,No
glmnetlogistic,1,109887,No
underlying,1,109887,No
time,1,109887,No
logistic,1,109887,yes
changes,1,109887,No
plot,1,90654,No
treeprediction,1,90654,No
big,1,90654,No
decision,1,90654,No
differences,1,90654,yes
subtree,1,90654,No
levels,1,90654,No
second,1,90654,No
intervals,1,90654,No
var,1,90654,yes
model,1,90654,yes
run,2,56528,No
metric,1,56528,yes
random,1,56528,No
vs,1,56528,No
including,1,56528,No
createdhow,1,56528,No
multiple,1,56528,No
regression,1,56528,yes
plot,1,56528,No
confidence,1,56528,yes
visualize,1,56528,No
axes,1,56528,No
distributed,1,56528,No
percentiles,1,56528,No
largest,1,56528,No
transformation,1,56528,No
normal,1,56528,No
overdispersioncalculating,1,56528,No
numerical,1,56528,No
uniformly,1,56528,No
variation,1,56528,No
standard,1,56528,yes
binomial,1,56528,yes
nominal,1,56528,yes
circlehow,1,56528,No
data,1,56528,No
generate,1,56528,No
excursionhow,1,56528,No
points,1,56528,No
logistic,1,56528,yes
coefficient,1,134355,yes
run,1,134355,No
correction,1,134355,No
long,1,134355,No
vector,1,134355,No
error,1,134355,yes
model,1,134355,yes
extracting,1,134355,No
usage,1,2814,No
software,1,2814,yes
determine,1,2814,No
coursebased,1,2814,No
models,2,9976,No
model,2,9976,yes
question,1,9976,No
figured,1,9976,No
linear,1,9976,yes
dredge,1,9976,No
commandhow,1,9976,No
object,1,9976,No
rhow,1,9976,No
getting,1,9976,No
avgmixed,1,9976,No
build,1,9976,No
desperate,1,9976,No
correlation,1,9976,yes
found,1,9976,No
issue,1,9976,No
mixedeffects,1,9976,No
issues,1,9976,No
effects,1,9976,yes
groups,2,15921,No
compare,1,15921,No
set,1,15921,No
within,1,15921,No
results,1,15921,No
hurst,1,15921,No
distributions,1,15921,yes
analyseshow,1,15921,No
group,1,15921,No
hoc,1,15921,No
concerned,1,15921,No
two,1,15921,No
anova,1,15921,yes
test,1,15921,No
calculationbetween,1,15921,No
matricesfishers,1,15921,No
rules,1,15921,No
forming,1,15921,No
sphericityassumptions,1,15921,No
every,1,15921,No
post,1,15921,No
exact,1,15921,No
exponent,1,15921,No
comparison,1,15921,No
wilcoxonma whitneygeneral,1,15921,No
level,1,15921,No
empirical,1,15921,yes
factorclustering,1,15921,No
model,6,24626,yes
series,3,24626,No
statistical,3,24626,yes
var,3,24626,yes
seasonal,2,24626,No
explain,2,24626,No
correct,2,24626,No
time,2,24626,No
identical,1,24626,No
another,1,24626,No
probability,1,24626,yes
people,1,24626,No
influence,1,24626,No
exogenous,1,24626,No
econometric,1,24626,No
biaspositive,1,24626,No
economic,1,24626,No
caused,1,24626,No
systematic,1,24626,yes
obviously,1,24626,No
explaines,1,24626,No
regression,1,24626,yes
incorporating,1,24626,No
laypeople,1,24626,No
probit,1,24626,yes
working,1,24626,No
probabilities,1,24626,No
negative,1,24626,No
long,1,24626,No
forecast,1,24626,No
kernel,4,35280,No
linear,3,35280,yes
regression,2,35280,yes
test,2,35280,No
photo,1,35280,No
lack,1,35280,No
rulewhat,1,35280,No
go,1,35280,No
networks,1,35280,yes
previous,1,35280,No
density,1,35280,No
ls,1,35280,No
stochastic,1,35280,No
pca,1,35280,yes
plotga,1,35280,No
meant,1,35280,No
scoreshow,1,35280,No
greater,1,35280,No
difference,1,35280,No
workslinear,1,35280,No
large,1,35280,No
errorwill,1,35280,No
die,1,35280,No
othersbivariate,1,35280,No
mean,1,35280,yes
gaussian,1,35280,No
samplewhy,1,35280,No
kdehow,1,35280,No
probable,1,35280,No
gradient,1,35280,yes
failing,1,76568,No
multiple,1,76568,No
violate,1,76568,No
random,1,76568,No
package,1,76568,yes
advice,1,76568,No
independencewhy,1,76568,No
add,1,76568,No
imputation,1,76568,No
lsmeans,1,76568,yes
glmmlasso,1,76568,yes
assumptions,1,76568,yes
seriesconfusing,1,76568,No
effects,1,76568,yes
time,1,76568,No
mixed,1,76568,No
model,1,76568,yes
resultsdoes,1,76568,No
calculate,1,91052,No
confusion,1,91052,No
randomforest,1,91052,No
object,1,91052,No
predictions,1,91052,No
one,1,91052,No
model,1,91052,yes
match,1,91052,No
matrix,1,91052,yes
function,1,125350,yes
petest,1,125350,No
compare,1,1463,No
creating,1,1463,No
models,1,1463,No
parser,1,1463,No
readhtmltablegetting,1,1463,No
weights,1,1463,yes
error,1,1463,yes
amore,1,1463,No
expression,4,4045,No
data,3,4045,No
gene,3,4045,No
multiple,2,4045,No
continuous,2,4045,No
level,2,4045,No
subset,1,4045,yes
dataclaiming,1,4045,No
filtering,1,4045,No
FALSE,1,4045,No
bart,1,4045,No
classification,1,4045,yes
variables,1,4045,No
measurement,1,4045,yes
samshould,1,4045,No
interpretation,1,4045,yes
value,1,4045,No
statistical,1,4045,yes
datadoes,1,4045,No
zscores,1,4045,No
assumption,1,4045,No
adjustment,1,4045,yes
regression,1,4045,yes
meaningscorrelating,1,4045,No
additive,1,4045,No
violate,1,4045,No
fishers,1,4045,No
negative,1,4045,No
testsbayesian,1,4045,No
clinical,1,4045,No
continuous,1,23770,No
proportion,1,23770,yes
effect,1,23770,No
remove,1,23770,No
factor,1,23770,No
data,1,23770,No
regression,1,23770,yes
survival,2,58566,yes
analysis,2,58566,yes
represent,1,58566,No
process,1,58566,No
series,1,58566,No
reliability,1,58566,yes
sas,1,58566,yes
regression,1,58566,yes
best,1,58566,No
dataconfirm,1,58566,No
survivability,1,58566,No
way,1,58566,No
analysisgrad,1,58566,No
jmp,1,58566,yes
rtime,1,58566,No
manufacturingreplicate,1,58566,No
applied,1,58566,No
autoregressive,1,58566,yes
level,1,58566,No
weibull,1,58566,yes
originally,1,58566,No
created,1,58566,No
correct,1,58566,No
books,1,58566,No
error,1,58566,yes
regression,5,80624,yes
glmnet,4,80624,yes
lasso,3,80624,yes
data,3,80624,No
random,2,80624,No
longitudinal,2,80624,No
predictive,2,80624,No
mixed,2,80624,No
temporal,2,80624,No
coding,2,80624,yes
categorical,2,80624,No
repeated,2,80624,No
distance,2,80624,yes
distribution,2,80624,No
predictors,2,80624,No
measures,2,80624,No
gold,1,80624,No
show,1,80624,No
zscores,1,80624,No
parsimony,1,80624,No
explain,1,80624,No
groupsusing,1,80624,No
anova,1,80624,yes
initializations,1,80624,No
modelsis,1,80624,No
someone,1,80624,No
worse,1,80624,No
transformationhow,1,80624,No
effects,1,80624,yes
ninterpreting,1,80624,No
models,2,2645,No
seasonal,1,2645,No
forecasting,1,2645,yes
burnin,1,2645,No
differentjackknife,1,2645,No
series,1,2645,No
random,1,2645,No
period,1,2645,No
forecasts,1,2645,No
walkchoosing,1,2645,No
methodhow,1,2645,No
decomposition,1,2645,yes
time,1,2645,No
variable,1,2645,No
combine,1,2645,No
response,1,2645,No
prop,3,48679,No
test,3,48679,No
function,1,48679,yes
binary,1,48679,No
compare,1,48679,No
ab,1,48679,No
unequal,1,48679,No
relationship,1,48679,No
power,1,48679,yes
sizes,1,48679,No
rs,1,48679,No
two,1,48679,No
sample,1,48679,yes
variablesr,1,48679,No
analyzing,1,48679,No
testsusing,1,48679,No
subsets,1,48679,No
population,1,48679,yes
data,2,69778,No
homogeneous,1,69778,No
significantlly,1,69778,No
confidence,1,69778,yes
level,1,69778,No
rhow,1,69778,No
equal,1,69778,No
two,1,69778,No
sets,1,69778,No
test,1,69778,No
different,1,69778,No
plot,2,77942,No
function,1,77942,yes
lda,1,77942,yes
fit,1,77942,No
linear,4,71278,yes
model,4,71278,yes
regression,3,71278,yes
bayesian,3,71278,yes
selection,2,71278,No
series,2,71278,No
parameters,2,71278,No
multivariate,2,71278,No
hierarchical,2,71278,yes
time,2,71278,No
ordered,1,71278,No
seasonality,1,71278,yes
variables,1,71278,No
sales,1,71278,No
populationshow,1,71278,No
nmigforecasting,1,71278,No
including,1,71278,No
pacfhierarchical,1,71278,No
modelproper,1,71278,No
proper,1,71278,No
market,1,71278,No
adding,1,71278,No
based,1,71278,No
ca ibalismwhich,1,71278,No
predictions,1,71278,No
rone,1,71278,No
choose,1,71278,No
way,1,71278,No
forecastprior,1,71278,No
analysistime,1,71278,No
noninferiority,1,115148,No
testingestimate,1,115148,No
equivalence,1,115148,yes
anova,1,115148,yes
sample,1,115148,yes
size,1,115148,No
breakeven,1,41211,No
performancewhy,1,41211,No
results,1,41211,No
one,1,41211,No
fold,1,41211,No
questions,1,41211,No
abnormalities,1,41211,No
baselinegeneral,1,41211,No
binary,1,41211,No
weka,1,41211,yes
takes,1,41211,No
graph,1,41211,No
cross,1,41211,No
long,1,41211,No
papers,1,41211,No
input,1,41211,No
wekaplot,1,41211,No
allocation,1,41211,No
dirichlet,1,41211,No
rprecision,1,41211,No
classifiers,1,41211,No
regarding,1,41211,No
textclassificationlatent,1,41211,No
yaxis,1,41211,No
recall,1,41211,No
value,1,41211,No
lldadataset,1,41211,No
validation,1,41211,yes
mcmc,1,41709,yes
linear,1,41709,yes
plus,1,41709,No
effects,1,41709,yes
mixed,1,41709,No
estimation,1,41709,yes
seasonal,1,111633,No
purchase,1,111633,No
customers,1,111633,No
matrix,1,111633,yes
probability,1,111633,yes
chains,1,111633,No
patternsmarkov,1,111633,No
data,1,111633,No
new,1,111633,No
statetransition,1,111633,No
validate,1,111633,No
churn,1,111633,yes
defining,1,111633,No
binary,1,18005,No
interaction,1,18005,yes
oddsratio,1,18005,No
estimates,1,18005,No
effects,1,18005,yes
nonsignificant,1,18005,No
concerns,1,18005,No
modelunderstanding,1,18005,No
logistic,1,18005,yes
signficant,1,18005,No
main,1,18005,No
regression,1,18005,yes
size,1,18005,No
variables,2,16382,No
regression,2,16382,yes
logit,1,16382,yes
covariance,1,16382,yes
power,1,16382,yes
reference,1,16382,No
categorical,1,16382,No
logistic,1,16382,yes
certain,1,16382,No
two,1,16382,No
analysis,1,16382,yes
associationlogistic,1,16382,No
groupsimulate,1,16382,No
variance,1,16382,yes
model,1,16382,yes
include,1,16382,No
data,1,16382,No
generate,1,16382,No
mean,1,16382,yes
categorical,3,7534,No
factors,2,7534,No
linear,2,7534,yes
data,2,7534,No
arbitrarily,1,7534,No
limited,1,7534,No
nonrandom,1,7534,No
experiment,1,7534,No
variables,1,7534,No
modelhow,1,7534,No
dimensional,1,7534,No
nonmutuallyexclusive,1,7534,No
apply,1,7534,No
best,1,7534,No
factorstransformation,1,7534,No
anova,1,7534,yes
equationhow,1,7534,No
nonsignificant,1,7534,No
analyze,1,7534,No
coefficient,1,7534,yes
continuouscan,1,7534,No
terms,1,7534,No
possibleare,1,7534,No
populations,1,7534,No
dependent,1,7534,yes
continuous,1,7534,No
levels,1,7534,No
subtraction,1,7534,No
blocking,1,7534,yes
coefficients,1,7534,No
function,1,35011,yes
backward,1,35011,No
matrix,1,35011,yes
package,1,35011,yes
number,1,35011,No
covariance,1,35011,yes
matrixnearpd,1,35011,No
inferencecondition,1,35011,No
bayesian,1,35011,yes
message,1,35011,No
variational,1,35011,No
passing,1,35011,No
partition,1,52572,No
sums,1,52572,No
squares,1,52572,No
anova,1,52572,yes
analyze,1,80126,No
data,1,80126,No
methods,1,80126,No
zeroinflated,1,80126,No
negative,1,96442,No
anova,1,96442,yes
forecasts,1,96442,No
values,1,96442,No
variancetbats,1,96442,No
mean,1,96442,yes
term,1,19877,No
intercept,1,19877,yes
glm,1,19877,No
interpret,1,19877,No
distribution,1,43226,No
median,1,43226,yes
simulate,1,43226,No
pbinom,1,76817,No
problem,1,76817,No
excel,1,76817,yes
dist,1,76817,No
binom,1,76817,No
ols,3,89801,No
via,1,89801,No
autoregressive,1,89801,yes
lbfgs,1,89801,No
whyridge,1,89801,No
arima,1,89801,yes
lags,1,89801,yes
datasolve,1,89801,No
isnt,1,89801,No
ar,1,89801,No
phoney,1,89801,No
regression,1,89801,yes
matching,1,89801,yes
probability,4,18254,yes
modelquantile,1,18254,No
point,1,18254,No
calculation,1,18254,No
median,1,18254,yes
prediction,1,18254,yes
setdid,1,18254,No
learning,1,18254,yes
dataconditional,1,18254,No
issues,1,18254,No
auc,1,18254,yes
coin,1,18254,No
end,1,18254,No
calculate,1,18254,No
density,1,18254,No
likelihood,1,18254,yes
issueread,1,18254,No
negative,1,18254,No
rroc,1,18254,No
machine,1,18254,No
